Data;Segmento;GrupoProblema;Ocorrências
2015-01;Programas de Fidelidade;Informação;1
2015-01;Programas de Fidelidade;Cobrança / Contestação;1
2018-06;Produtos Agropecuários;Contrato / Oferta;1
2018-05;Produtos Agropecuários;Contrato / Oferta;1
2015-05;Perfumaria, Cosméticos e Higiene Pessoal;Vício de Qualidade;1
2015-07;Perfumaria, Cosméticos e Higiene Pessoal;Saúde e Segurança;1
2018-05;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2017-10;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2017-05;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2016-12;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2016-11;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2016-10;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2016-08;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2016-03;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2015-10;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2015-05;Perfumaria, Cosméticos e Higiene Pessoal;Informação;1
2015-06;Perfumaria, Cosméticos e Higiene Pessoal;Entrega do Produto;1
2015-01;Perfumaria, Cosméticos e Higiene Pessoal;Contrato / Oferta;1
2015-09;Peças e Serviços Automotivos;Saúde e Segurança;1
2015-07;Peças e Serviços Automotivos;Entrega do Produto;1
2015-11;Peças e Serviços Automotivos;Cobrança / Contestação;1
2015-05;Peças e Serviços Automotivos;Cobrança / Contestação;1
2015-03;Peças e Serviços Automotivos;Cobrança / Contestação;1
2015-02;Peças e Serviços Automotivos;Cobrança / Contestação;1
2015-03;Peças e Serviços Automotivos;Atendimento / SAC;1
2015-04;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde e Segurança;1
2015-03;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde e Segurança;1
2015-02;Operadoras de Planos de Saúde e Administradoras de Benefícios;Saúde e Segurança;1
2017-01;Operadoras de Planos de Saúde e Administradoras de Benefícios;Informação;1
2016-12;Operadoras de Planos de Saúde e Administradoras de Benefícios;Informação;1
2015-06;Operadoras de Planos de Saúde e Administradoras de Benefícios;Informação;1
2018-04;Operadoras de Planos de Saúde e Administradoras de Benefícios;Entrega do Produto;1
2017-05;Operadoras de Planos de Saúde e Administradoras de Benefícios;Entrega do Produto;1
2016-07;Operadoras de Planos de Saúde e Administradoras de Benefícios;Entrega do Produto;1
2016-01;Operadoras de Planos de Saúde e Administradoras de Benefícios;Entrega do Produto;1
2018-06;Móveis e Artigos de Decoração;Vício de Qualidade;1
2017-11;Móveis e Artigos de Decoração;Vício de Qualidade;1
2017-09;Móveis e Artigos de Decoração;Vício de Qualidade;1
2017-06;Móveis e Artigos de Decoração;Vício de Qualidade;1
2017-05;Móveis e Artigos de Decoração;Vício de Qualidade;1
2017-03;Móveis e Artigos de Decoração;Vício de Qualidade;1
2018-05;Móveis e Artigos de Decoração;Saúde e Segurança;1
2017-07;Móveis e Artigos de Decoração;Saúde e Segurança;1
2018-05;Móveis e Artigos de Decoração;Informação;1
2018-03;Móveis e Artigos de Decoração;Informação;1
2018-05;Móveis e Artigos de Decoração;Entrega do Produto;1
2018-02;Móveis e Artigos de Decoração;Entrega do Produto;1
2017-09;Móveis e Artigos de Decoração;Entrega do Produto;1
2016-06;Móveis e Artigos de Decoração;Entrega do Produto;1
2018-04;Móveis e Artigos de Decoração;Contrato / Oferta;1
2018-03;Móveis e Artigos de Decoração;Contrato / Oferta;1
2018-02;Móveis e Artigos de Decoração;Contrato / Oferta;1
2017-11;Móveis e Artigos de Decoração;Contrato / Oferta;1
2017-04;Móveis e Artigos de Decoração;Contrato / Oferta;1
2018-06;Móveis e Artigos de Decoração;Cobrança / Contestação;1
2017-08;Móveis e Artigos de Decoração;Cobrança / Contestação;1
2017-02;Móveis e Artigos de Decoração;Cobrança / Contestação;1
2017-12;Móveis e Artigos de Decoração;Atendimento / SAC;1
2016-12;Móveis e Artigos de Decoração;Atendimento / SAC;1
2017-03;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Saúde e Segurança;1
2017-02;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Saúde e Segurança;1
2016-11;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Saúde e Segurança;1
2016-10;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Saúde e Segurança;1
2016-07;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Saúde e Segurança;1
2016-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Saúde e Segurança;1
2016-05;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Saúde e Segurança;1
2018-01;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Informação;1
2017-10;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Informação;1
2017-08;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Informação;1
2017-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Informação;1
2016-05;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Informação;1
2017-11;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Entrega do Produto;1
2017-10;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Entrega do Produto;1
2016-10;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Entrega do Produto;1
2016-11;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Contrato / Oferta;1
2017-10;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Cobrança / Contestação;1
2017-09;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Cobrança / Contestação;1
2017-04;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Cobrança / Contestação;1
2017-02;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Cobrança / Contestação;1
2016-06;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Cobrança / Contestação;1
2017-04;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Atendimento / SAC;1
2017-03;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Atendimento / SAC;1
2016-05;Montadoras, Concessionárias e Prestadores de Serviços Automotivos;Atendimento / SAC;1
2018-04;Material de Construção, Acabamento e Ferramentas;Vício de Qualidade;1
2018-03;Material de Construção, Acabamento e Ferramentas;Vício de Qualidade;1
2018-01;Material de Construção, Acabamento e Ferramentas;Vício de Qualidade;1
2017-12;Material de Construção, Acabamento e Ferramentas;Vício de Qualidade;1
2017-07;Material de Construção, Acabamento e Ferramentas;Vício de Qualidade;1
2018-05;Material de Construção, Acabamento e Ferramentas;Saúde e Segurança;1
2018-03;Material de Construção, Acabamento e Ferramentas;Saúde e Segurança;1
2018-01;Material de Construção, Acabamento e Ferramentas;Contrato / Oferta;1
2018-02;Material de Construção, Acabamento e Ferramentas;Cobrança / Contestação;1
2017-06;Material de Construção, Acabamento e Ferramentas;Cobrança / Contestação;1
2015-11;Material de Construção e Acabamento;Contrato / Oferta;1
2017-01;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Vício de Qualidade;1
2017-08;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Saúde e Segurança;1
2017-10;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Informação;1
2018-04;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Contrato / Oferta;1
2017-12;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Cobrança / Contestação;1
2017-11;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Cobrança / Contestação;1
2017-10;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Atendimento / SAC;1
2017-09;Hospitais, Clínicas, Laboratórios e Outros Serviços de Saúde;Atendimento / SAC;1
2018-04;Farmácias;Vício de Qualidade;1
2018-03;Farmácias;Vício de Qualidade;1
2018-02;Farmácias;Vício de Qualidade;1
2018-01;Farmácias;Vício de Qualidade;1
2017-09;Farmácias;Vício de Qualidade;1
2017-06;Farmácias;Vício de Qualidade;1
2017-04;Farmácias;Vício de Qualidade;1
2016-11;Farmácias;Vício de Qualidade;1
2016-09;Farmácias;Vício de Qualidade;1
2016-08;Farmácias;Vício de Qualidade;1
2016-06;Farmácias;Vício de Qualidade;1
2016-05;Farmácias;Vício de Qualidade;1
2016-04;Farmácias;Vício de Qualidade;1
2016-02;Farmácias;Vício de Qualidade;1
2015-06;Farmácias;Vício de Qualidade;1
2015-04;Farmácias;Vício de Qualidade;1
2017-12;Farmácias;Saúde e Segurança;1
2017-07;Farmácias;Saúde e Segurança;1
2017-06;Farmácias;Saúde e Segurança;1
2017-04;Farmácias;Saúde e Segurança;1
2016-11;Farmácias;Saúde e Segurança;1
2016-08;Farmácias;Saúde e Segurança;1
2016-06;Farmácias;Saúde e Segurança;1
2016-05;Farmácias;Saúde e Segurança;1
2016-04;Farmácias;Saúde e Segurança;1
2015-01;Farmácias;Saúde e Segurança;1
2018-03;Farmácias;Informação;1
2018-02;Farmácias;Informação;1
2017-12;Farmácias;Informação;1
2017-08;Farmácias;Informação;1
2016-10;Farmácias;Informação;1
2016-08;Farmácias;Informação;1
2015-12;Farmácias;Informação;1
2015-05;Farmácias;Informação;1
2015-03;Farmácias;Informação;1
2017-09;Farmácias;Entrega do Produto;1
2017-06;Farmácias;Entrega do Produto;1
2017-05;Farmácias;Entrega do Produto;1
2017-04;Farmácias;Entrega do Produto;1
2017-02;Farmácias;Entrega do Produto;1
2016-12;Farmácias;Entrega do Produto;1
2016-11;Farmácias;Entrega do Produto;1
2016-05;Farmácias;Entrega do Produto;1
2015-07;Farmácias;Entrega do Produto;1
2015-03;Farmácias;Entrega do Produto;1
2015-01;Farmácias;Entrega do Produto;1
2015-09;Farmácias;Contrato / Oferta;1
2015-08;Farmácias;Contrato / Oferta;1
2017-09;Farmácias;Cobrança / Contestação;1
2017-07;Farmácias;Cobrança / Contestação;1
2017-06;Farmácias;Cobrança / Contestação;1
2017-04;Farmácias;Cobrança / Contestação;1
2017-02;Farmácias;Cobrança / Contestação;1
2016-08;Farmácias;Cobrança / Contestação;1
2016-03;Farmácias;Cobrança / Contestação;1
2015-11;Farmácias;Cobrança / Contestação;1
2015-09;Farmácias;Cobrança / Contestação;1
2015-08;Farmácias;Cobrança / Contestação;1
2015-05;Farmácias;Cobrança / Contestação;1
2015-02;Farmácias;Cobrança / Contestação;1
2015-01;Farmácias;Cobrança / Contestação;1
2018-06;Farmácias;Atendimento / SAC;1
2017-11;Farmácias;Atendimento / SAC;1
2017-08;Farmácias;Atendimento / SAC;1
2017-03;Farmácias;Atendimento / SAC;1
2016-03;Farmácias;Atendimento / SAC;1
2015-10;Farmácias;Atendimento / SAC;1
2015-09;Farmácias;Atendimento / SAC;1
2015-08;Farmácias;Atendimento / SAC;1
2015-05;Farmácias;Atendimento / SAC;1
2015-01;Farmácias;Atendimento / SAC;1
2018-05;Fabricantes - Linha Branca;Informação;1
2017-07;Fabricantes - Linha Branca;Informação;1
2017-03;Fabricantes - Linha Branca;Informação;1
2016-12;Fabricantes - Linha Branca;Informação;1
2016-11;Fabricantes - Linha Branca;Informação;1
2016-09;Fabricantes - Linha Branca;Informação;1
2016-07;Fabricantes - Linha Branca;Informação;1
2016-04;Fabricantes - Linha Branca;Informação;1
2015-01;Fabricantes - Linha Branca;Informação;1
2016-10;Fabricantes - Linha Branca;Entrega do Produto;1
2015-09;Fabricantes - Linha Branca;Entrega do Produto;1
2015-07;Fabricantes - Linha Branca;Entrega do Produto;1
2015-11;Fabricantes - Linha Branca;Cobrança / Contestação;1
2015-02;Fabricantes - Linha Branca;Cobrança / Contestação;1
2015-01;Fabricantes - Linha Branca;Cobrança / Contestação;1
2015-02;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Vício de Qualidade;1
2017-02;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2016-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2016-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2016-04;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2016-03;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2016-01;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2015-12;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2015-10;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2015-08;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2015-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2015-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2015-04;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2015-01;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Saúde e Segurança;1
2018-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2018-04;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2017-12;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2017-11;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2017-10;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2017-09;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2017-08;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2017-03;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2016-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2016-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2015-11;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Informação;1
2018-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2017-09;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2016-10;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2016-03;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2016-02;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2015-10;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2015-09;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2015-08;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2015-06;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2015-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2015-04;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2015-01;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Entrega do Produto;1
2015-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;1
2015-04;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Contrato / Oferta;1
2016-11;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Cobrança / Contestação;1
2016-01;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;1
2015-08;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;1
2015-07;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;1
2015-05;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;1
2015-01;Fabricantes - Eletroportáteis e Artigos de Uso Doméstico e Pessoal;Atendimento / SAC;1
2016-03;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;1
2015-08;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;1
2015-06;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;1
2015-01;Fabricantes - Eletroeletrônicos, Produtos de Telefonia e Informática;Informação;1
2016-12;Estabelecimentos de Ensino;Vício de Qualidade;1
2015-08;Estabelecimentos de Ensino;Vício de Qualidade;1
2017-03;Estabelecimentos de Ensino;Informação;1
2018-05;Estabelecimentos de Ensino;Cobrança / Contestação;1
2017-12;Estabelecimentos de Ensino;Cobrança / Contestação;1
2015-08;Estabelecimentos de Ensino;Cobrança / Contestação;1
2015-03;Estabelecimentos de Ensino;Cobrança / Contestação;1
2017-04;Estabelecimentos de Ensino;Atendimento / SAC;1
2015-11;Energia Elétrica, Gás, Água e Esgoto;Saúde e Segurança;1
2015-05;Energia Elétrica, Gás, Água e Esgoto;Saúde e Segurança;1
2015-04;Energia Elétrica, Gás, Água e Esgoto;Saúde e Segurança;1
2015-01;Energia Elétrica, Gás, Água e Esgoto;Saúde e Segurança;1
2016-10;Energia Elétrica, Gás, Água e Esgoto;Informação;1
